0; 23,2 ; 23,3 ; 31,4 
1; 23,2 ; 23,3 ; 31,4 
2; 23,2 ; 23,3 ; 31,4 
3; 23,4 ; 23,3 ; 30,9 
4; 23,4 ; 23,3 ; 30,9 
5; 23,4 ; 23,3 ; 30,9 
6; 23,4 ; 23,3 ; 30,9 
7; 23,4 ; 23,3 ; 29,5 
8; 23,7 ; 23,3 ; 29,9 
9; 23,7 ; 23,3 ; 29,9 
10; 23,7 ; 23,3 ; 29,9 
11; 23,7 ; 23,3 ; 29,9 
12; 23,7 ; 23,3 ; 29,9 
13; 23,4 ; 23,3 ; 34,2 
14; 23,4 ; 23,3 ; 34,2 
15; 23,4 ; 23,3 ; 34,2 
16; 23,4 ; 23,3 ; 34,2 
17; 23,7 ; 23,3 ; 35,2 
18; 23,9 ; 23,3 ; 35,5 
19; 23,9 ; 23,3 ; 35,5 
20; 23,9 ; 23,3 ; 35,5 
21; 23,9 ; 23,3 ; 35,5 
22; 23,9 ; 23,3 ; 35,5 
23; 23,6 ; 23,3 ; 35,3 
24; 23,6 ; 23,3 ; 35,3 
25; 23,6 ; 23,3 ; 35,3 
26; 23,6 ; 23,3 ; 35,3 
27; 24,0 ; 23,3 ; 35,7 
28; 24,0 ; 23,3 ; 35,7 
29; 24,0 ; 23,3 ; 35,7 
30; 24,0 ; 23,3 ; 35,7 
31; 24,0 ; 23,3 ; 35,7 
32; 24,0 ; 23,3 ; 35,7 
33; 24,1 ; 23,3 ; 35,6 
34; 24,1 ; 23,3 ; 35,6 
35; 24,1 ; 23,3 ; 35,6 
36; 24,1 ; 23,3 ; 35,6 
37; 24,0 ; 23,3 ; 35,7 
38; 24,0 ; 23,3 ; 35,7 
39; 24,0 ; 23,3 ; 35,7 
40; 24,0 ; 23,3 ; 35,7 
41; 24,0 ; 23,3 ; 35,7 
42; 24,0 ; 23,3 ; 35,7 
43; 24,2 ; 23,3 ; 35,7 
44; 24,2 ; 23,3 ; 35,7 
45; 24,2 ; 23,3 ; 35,7 
46; 24,2 ; 23,3 ; 35,7 
47; 24,1 ; 23,3 ; 35,8 
48; 24,1 ; 23,3 ; 35,8 
49; 24,1 ; 23,3 ; 35,8 
50; 24,1 ; 23,3 ; 35,8 
51; 24,1 ; 23,3 ; 35,8 
52; 24,1 ; 23,3 ; 35,8 
53; 24,1 ; 23,3 ; 35,8 
54; 24,1 ; 23,3 ; 35,8 
55; 24,1 ; 23,3 ; 35,8 
56; 24,1 ; 23,3 ; 35,8 
57; 24,1 ; 23,3 ; 36,1 
58; 24,1 ; 23,3 ; 36,1 
59; 24,1 ; 23,3 ; 36,1 
60; 24,1 ; 23,3 ; 36,1 
61; 24,1 ; 23,3 ; 36,1 
62; 24,1 ; 23,3 ; 36,1 
63; 24,0 ; 23,3 ; 36,1 
64; 24,0 ; 23,3 ; 36,1 
65; 24,0 ; 23,3 ; 36,1 
66; 24,0 ; 23,3 ; 36,1 
67; 23,9 ; 23,3 ; 34,5 
68; 23,1 ; 23,3 ; 25,0 
69; 23,1 ; 23,3 ; 25,0 
70; 23,1 ; 23,3 ; 25,0 
71; 23,1 ; 23,3 ; 25,0 
72; 23,1 ; 23,3 ; 25,0 
73; 23,2 ; 23,3 ; 34,1 
74; 23,2 ; 23,3 ; 34,1 
75; 23,2 ; 23,3 ; 34,1 
76; 23,2 ; 23,3 ; 34,1 
77; 23,2 ; 23,3 ; 34,1 
78; 23,2 ; 23,3 ; 34,1 
79; 23,2 ; 23,3 ; 34,1 
80; 23,2 ; 23,3 ; 34,1 
81; 23,2 ; 23,3 ; 34,1 
82; 23,2 ; 23,3 ; 34,1 
83; 23,4 ; 23,3 ; 34,1 
84; 23,4 ; 23,3 ; 34,1 
85; 23,4 ; 23,3 ; 34,1 
86; 23,4 ; 23,3 ; 34,1 
87; 23,2 ; 23,3 ; 33,8 
88; 23,2 ; 23,3 ; 35,1 
89; 23,2 ; 23,3 ; 35,1 
90; 23,2 ; 23,3 ; 35,1 
91; 23,2 ; 23,3 ; 35,1 
92; 23,2 ; 23,3 ; 35,1 
93; 24,3 ; 23,3 ; 35,9 
94; 24,3 ; 23,3 ; 35,9 
95; 24,3 ; 23,3 ; 35,9 
96; 24,3 ; 23,3 ; 35,9 
97; 24,2 ; 23,3 ; 36,0 
98; 24,2 ; 23,3 ; 36,0 
99; 24,2 ; 23,3 ; 36,1 
100; 24,2 ; 23,3 ; 36,1 
101; 24,2 ; 23,3 ; 36,1 
102; 24,2 ; 23,3 ; 36,1 
103; 24,2 ; 23,3 ; 36,0 
104; 24,2 ; 23,3 ; 36,0 
105; 24,2 ; 23,3 ; 36,0 
106; 24,2 ; 23,3 ; 36,0 
107; 24,0 ; 23,3 ; 35,7 
108; 24,1 ; 23,3 ; 35,7 
109; 24,1 ; 23,3 ; 35,7 
110; 24,1 ; 23,3 ; 35,7 
111; 24,1 ; 23,3 ; 35,7 
112; 24,1 ; 23,3 ; 35,7 
113; 21,0 ; 23,3 ; 28,0 
114; 21,0 ; 23,3 ; 28,0 
115; 21,0 ; 23,3 ; 28,0 
0; 23,2 ; 23,3 ; 31,4 
1; 23,2 ; 23,3 ; 31,4 
2; 23,2 ; 23,3 ; 31,4 
3; 23,4 ; 23,3 ; 30,9 
4; 23,4 ; 23,3 ; 30,9 
5; 23,4 ; 23,3 ; 30,9 
6; 23,4 ; 23,3 ; 30,9 
7; 23,4 ; 23,3 ; 29,5 
8; 23,7 ; 23,3 ; 29,9 
9; 23,7 ; 23,3 ; 29,9 
10; 23,7 ; 23,3 ; 29,9 
11; 23,7 ; 23,3 ; 29,9 
12; 23,7 ; 23,3 ; 29,9 
13; 23,4 ; 23,3 ; 34,2 
14; 23,4 ; 23,3 ; 34,2 
15; 23,4 ; 23,3 ; 34,2 
16; 23,4 ; 23,3 ; 34,2 
17; 23,7 ; 23,3 ; 35,2 
18; 23,9 ; 23,3 ; 35,5 
19; 23,9 ; 23,3 ; 35,5 
20; 23,9 ; 23,3 ; 35,5 
21; 23,9 ; 23,3 ; 35,5 
22; 23,9 ; 23,3 ; 35,5 
23; 23,6 ; 23,3 ; 35,3 
24; 23,6 ; 23,3 ; 35,3 
25; 23,6 ; 23,3 ; 35,3 
26; 23,6 ; 23,3 ; 35,3 
27; 24,0 ; 23,3 ; 35,7 
28; 24,0 ; 23,3 ; 35,7 
29; 24,0 ; 23,3 ; 35,7 
30; 24,0 ; 23,3 ; 35,7 
31; 24,0 ; 23,3 ; 35,7 
32; 24,0 ; 23,3 ; 35,7 
33; 24,1 ; 23,3 ; 35,6 
34; 24,1 ; 23,3 ; 35,6 
35; 24,1 ; 23,3 ; 35,6 
36; 24,1 ; 23,3 ; 35,6 
37; 24,0 ; 23,3 ; 35,7 
38; 24,0 ; 23,3 ; 35,7 
39; 24,0 ; 23,3 ; 35,7 
40; 24,0 ; 23,3 ; 35,7 
41; 24,0 ; 23,3 ; 35,7 
42; 24,0 ; 23,3 ; 35,7 
43; 24,2 ; 23,3 ; 35,7 
44; 24,2 ; 23,3 ; 35,7 
45; 24,2 ; 23,3 ; 35,7 
46; 24,2 ; 23,3 ; 35,7 
47; 24,1 ; 23,3 ; 35,8 
48; 24,1 ; 23,3 ; 35,8 
49; 24,1 ; 23,3 ; 35,8 
50; 24,1 ; 23,3 ; 35,8 
51; 24,1 ; 23,3 ; 35,8 
52; 24,1 ; 23,3 ; 35,8 
53; 24,1 ; 23,3 ; 35,8 
54; 24,1 ; 23,3 ; 35,8 
55; 24,1 ; 23,3 ; 35,8 
56; 24,1 ; 23,3 ; 35,8 
57; 24,1 ; 23,3 ; 36,1 
58; 24,1 ; 23,3 ; 36,1 
59; 24,1 ; 23,3 ; 36,1 
60; 24,1 ; 23,3 ; 36,1 
61; 24,1 ; 23,3 ; 36,1 
62; 24,1 ; 23,3 ; 36,1 
63; 24,0 ; 23,3 ; 36,1 
64; 24,0 ; 23,3 ; 36,1 
65; 24,0 ; 23,3 ; 36,1 
66; 24,0 ; 23,3 ; 36,1 
67; 23,9 ; 23,3 ; 34,5 
68; 23,1 ; 23,3 ; 25,0 
69; 23,1 ; 23,3 ; 25,0 
70; 23,1 ; 23,3 ; 25,0 
71; 23,1 ; 23,3 ; 25,0 
72; 23,1 ; 23,3 ; 25,0 
73; 23,2 ; 23,3 ; 34,1 
74; 23,2 ; 23,3 ; 34,1 
75; 23,2 ; 23,3 ; 34,1 
76; 23,2 ; 23,3 ; 34,1 
77; 23,2 ; 23,3 ; 34,1 
78; 23,2 ; 23,3 ; 34,1 
79; 23,2 ; 23,3 ; 34,1 
80; 23,2 ; 23,3 ; 34,1 
81; 23,2 ; 23,3 ; 34,1 
82; 23,2 ; 23,3 ; 34,1 
83; 23,4 ; 23,3 ; 34,1 
84; 23,4 ; 23,3 ; 34,1 
85; 23,4 ; 23,3 ; 34,1 
86; 23,4 ; 23,3 ; 34,1 
87; 23,2 ; 23,3 ; 33,8 
88; 23,2 ; 23,3 ; 35,1 
89; 23,2 ; 23,3 ; 35,1 
90; 23,2 ; 23,3 ; 35,1 
91; 23,2 ; 23,3 ; 35,1 
92; 23,2 ; 23,3 ; 35,1 
93; 24,3 ; 23,3 ; 35,9 
94; 24,3 ; 23,3 ; 35,9 
95; 24,3 ; 23,3 ; 35,9 
96; 24,3 ; 23,3 ; 35,9 
97; 24,2 ; 23,3 ; 36,0 
98; 24,2 ; 23,3 ; 36,0 
99; 24,2 ; 23,3 ; 36,1 
100; 24,2 ; 23,3 ; 36,1 
101; 24,2 ; 23,3 ; 36,1 
102; 24,2 ; 23,3 ; 36,1 
103; 24,2 ; 23,3 ; 36,0 
104; 24,2 ; 23,3 ; 36,0 
105; 24,2 ; 23,3 ; 36,0 
106; 24,2 ; 23,3 ; 36,0 
107; 24,0 ; 23,3 ; 35,7 
108; 24,1 ; 23,3 ; 35,7 
109; 24,1 ; 23,3 ; 35,7 
110; 24,1 ; 23,3 ; 35,7 
111; 24,1 ; 23,3 ; 35,7 
112; 24,1 ; 23,3 ; 35,7 
113; 21,0 ; 23,3 ; 28,0 
114; 21,0 ; 23,3 ; 28,0 
115; 21,0 ; 23,3 ; 28,0 
